trade_id,symbol,strategy_family,outcome,pnl_usd,close_timestamp_et,close_reason,max_tracked_pnl_usd,max_tracked_pips,max_rr_ratio,initial_sl_present,initial_tp_present,oco_placed,position_synced,position_sync_sl_present,trail_candidate_count,trail_current_sl_samples,locked_trail_samples,green_lock_events,trade_stop_update_events,stop_moved_events,any_trailing_or_lock_applied,secondary_failure_class,secondary_failure_detail,source_path
151946,NZD_USD,reversal,LOSS,-22.0,2026-05-08T04:22:19.338335-04:00,mid_exit,26.5,6.55,0.5198,True,True,True,True,True,351,351,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$26.50, then closed at $-22.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot__rollback_before_april14_restore_20260508_052327/logs/narration.jsonl
151956,GBP_USD,momentum,WIN,62.73,2026-05-08T04:45:47.468673-04:00,mid_exit,65.6,16.9,1.3413,True,True,True,True,True,87,87,1,1,0,0,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot__rollback_before_april14_restore_20260508_052327/logs/narration.jsonl
151984,USD_CHF,reversal,LOSS,-17.8586,2026-05-08T05:17:45.075453-04:00,mid_exit,4.7698,2.25,0.1786,True,True,True,True,True,101,101,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$4.77; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot__rollback_before_april14_restore_20260508_052327/logs/narration.jsonl
151990,AUD_USD,momentum,LOSS,-41.41,2026-05-08T08:16:27.872178-04:00,oco_sl,5.74,2.05,0.205,True,True,True,True,True,600,600,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$5.74, then closed at $-41.41; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/V1C002_APRIL14_EDGE_REBUILD_20260508/candidate/OANDA_V1C002_FREQ_PLUS_APRIL14_ENTRY_EXIT_20260508/logs/narration.jsonl
151980,USD_JPY,momentum,WIN,4.7383,2026-05-08T08:30:28.240740-04:00,mid_exit,19.4162,13.0,1.3,True,True,True,True,True,753,753,234,2,5,7,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/V1C002_APRIL14_EDGE_REBUILD_20260508/candidate/OANDA_V1C002_FREQ_PLUS_APRIL14_ENTRY_EXIT_20260508/logs/narration.jsonl
152050,NZD_USD,momentum,LOSS,-75.0,2026-05-08T10:10:32.508292-04:00,oco_sl,-17.25,-1.15,-0.115,True,True,True,True,True,33,33,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/V1C002_APRIL14_EDGE_REBUILD_20260508/candidate/OANDA_V1C002_FREQ_PLUS_APRIL14_ENTRY_EXIT_20260508/logs/narration.jsonl
152060,USD_CAD,momentum,LOSS,-55.3326,2026-05-08T10:52:41.649083-04:00,oco_sl,0.0,0.85,0.085,True,True,True,True,True,141,141,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.85 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot__rollback_before_v1c002_april14_trial_20260508_131103/logs/narration.jsonl
152076,USD_JPY,momentum,LOSS,-32.2347,2026-05-08T11:31:02.699511-04:00,oco_sl,-0.6451,0.6,0.06,True,True,True,True,True,153,153,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.60 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot__rollback_before_v1c002_april14_trial_20260508_131103/logs/narration.jsonl
152068,EUR_USD,momentum_continuation,WIN,75.75,2026-05-08T16:22:21.539552-04:00,profit_harvest_close,74.25,10.65,1.065,True,True,True,True,True,1208,1208,19,1,2,3,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152125,EUR_USD,momentum,LOSS,-11.5,2026-05-11T04:45:02.106374-04:00,mid_exit,22.5,5.25,0.525,True,True,True,True,True,111,111,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$22.50, then closed at $-11.50; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152163,GBP_USD,trend,LOSS,-30.0,2026-05-11T06:55:03.267633-04:00,oco_sl,6.3,3.05,0.305,True,True,True,True,True,32,32,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$6.30, then closed at $-30.00; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152113,AUD_USD,momentum,WIN,1.0,2026-05-11T08:12:01.267268-04:00,wick_scratch,42.0,9.05,0.905,True,True,True,True,True,820,820,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152109,USD_CAD,momentum,WIN,9.0542,2026-05-11T08:14:45.823264-04:00,wick_scratch,31.8855,9.7,0.97,True,True,True,True,True,830,830,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152191,GBP_USD,momentum,LOSS,-5.1,2026-05-11T09:50:07.898510-04:00,wick_scratch,-3.3,-0.15,-0.015,True,True,True,True,True,5,5,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152187,USD_CAD,momentum,LOSS,-5.028,2026-05-11T09:50:43.493424-04:00,wick_scratch,-1.7747,0.3,0.03,True,True,True,True,True,7,7,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.30 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152211,GBP_USD,momentum,LOSS,-24.3,2026-05-11T10:57:10.941185-04:00,wick_scratch,-5.7,-1.0,-0.1,True,True,True,True,True,4,4,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152223,AUD_USD,momentum,LOSS,-2.7,2026-05-11T11:32:00.475182-04:00,wick_scratch,0.6,0.8,0.08,True,True,True,True,True,6,6,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$0.60; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152235,AUD_USD,momentum,LOSS,-2.1,2026-05-11T11:37:15.122978-04:00,wick_scratch,-2.4,-0.15,-0.015,True,True,True,True,True,5,5,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152247,AUD_USD,momentum,LOSS,-2.1,2026-05-11T11:40:05.536342-04:00,wick_scratch,-1.2,0.2,0.02,True,True,True,True,True,7,7,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.20 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152259,AUD_USD,momentum,LOSS,-3.3,2026-05-11T11:43:09.864704-04:00,wick_scratch,-3.6,-0.6,-0.06,True,True,True,True,True,5,5,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152271,AUD_USD,momentum,LOSS,-8.7,2026-05-11T11:45:25.322381-04:00,wick_scratch,-3.0,-0.35,-0.035,True,True,True,True,True,4,4,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152283,GBP_USD,momentum,LOSS,-7.8,2026-05-11T12:08:38.963581-04:00,wick_scratch,-5.4,-0.75,-0.075,True,True,True,True,True,4,4,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152295,GBP_USD,momentum,LOSS,-3.9,2026-05-11T12:10:57.697383-04:00,wick_scratch,-5.7,-0.9,-0.09,True,True,True,True,True,4,4,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152307,GBP_USD,momentum,LOSS,-7.2,2026-05-11T12:15:20.228486-04:00,wick_scratch,-2.7,0.1,0.01,True,True,True,True,True,5,5,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.10 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152319,EUR_USD,momentum,LOSS,-30.0,2026-05-13T08:34:04.286465-04:00,oco_sl,-2.1,0.15,0.015,True,True,True,True,True,13,13,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.15 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152323,GBP_USD,momentum,LOSS,-30.0,2026-05-13T08:34:22.563326-04:00,oco_sl,0.9,1.25,0.125,True,True,True,True,True,14,14,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$0.90; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152347,GBP_USD,momentum,WIN,3.0,2026-05-13T08:45:51.456914-04:00,wick_scratch,12.6,5.2,0.52,True,True,True,True,True,39,39,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152337,EUR_USD,momentum,WIN,3.3,2026-05-13T08:45:51.639328-04:00,wick_scratch,6.9,3.0,0.3,True,True,True,True,True,40,40,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152363,USD_CHF,momentum,LOSS,-4.4522,2026-05-13T09:00:03.517506-04:00,wick_scratch,4.3624,2.3,0.23,True,True,True,True,True,38,38,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$4.36; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152375,AUD_USD,momentum,LOSS,-8.7,2026-05-13T09:30:05.424826-04:00,wick_scratch,-1.8,0.05,0.005,True,True,True,True,True,54,54,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.05 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152387,GBP_USD,momentum,LOSS,-3.0,2026-05-13T10:45:30.261762-04:00,wick_scratch,-1.8,0.3,0.03,True,True,True,True,True,25,25,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.30 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152482,GBP_USD,momentum,WIN,69.5,2026-05-14T07:59:37.082580-04:00,profit_harvest_close,7.0,2.25,0.225,True,True,True,True,True,59,59,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152494,GBP_USD,momentum,LOSS,-50.0,2026-05-14T08:04:59.790187-04:00,oco_sl,0.0,1.3,0.13,True,True,True,True,True,17,17,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +1.30 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152504,GBP_USD,momentum,LOSS,-33.0,2026-05-14T08:15:02.956586-04:00,wick_scratch,1.0,1.2,0.12,True,True,True,True,True,36,36,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$1.00; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152530,GBP_USD,momentum,WIN,11.0,2026-05-14T08:45:10.761937-04:00,wick_scratch,16.0,4.2,0.42,True,True,True,True,True,28,28,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152554,EUR_USD,momentum,LOSS,-6.5,2026-05-14T09:00:13.256796-04:00,wick_scratch,-2.5,0.2,0.02,True,True,True,True,True,10,10,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.20 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152542,GBP_USD,momentum,LOSS,-14.5,2026-05-14T09:00:13.571471-04:00,wick_scratch,-8.5,-0.85,-0.085,True,True,True,True,True,52,52,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152410,USD_CAD,momentum,WIN,10.8192,2026-05-14T09:05:52.842718-04:00,mid_exit,18.0294,5.95,0.595,True,True,True,True,True,332,332,4,1,1,2,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152570,AUD_USD,momentum,LOSS,-6.0,2026-05-14T09:15:00.505847-04:00,wick_scratch,0.0,0.6,0.06,True,True,True,True,True,49,49,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.60 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152586,AUD_USD,momentum,WIN,14.5,2026-05-14T09:31:42.323760-04:00,mid_exit,13.0,3.3,0.33,True,True,True,True,True,41,41,0,1,1,2,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152618,USD_JPY,momentum,LOSS,-33.0118,2026-05-14T09:45:40.723348-04:00,oco_sl,-21.1592,-3.45,-0.345,True,True,True,True,True,1,1,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152642,AUD_USD,momentum,LOSS,-47.0,2026-05-14T10:15:04.899076-04:00,wick_scratch,-4.0,-0.15,-0.015,True,True,True,True,True,52,52,0,0,0,0,False,entry_failed_before_secondary_could_help,"SL/TP and manager samples existed, but no favorable excursion was logged before the loss.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152638,EUR_USD,momentum,LOSS,-45.5,2026-05-14T10:15:05.117067-04:00,wick_scratch,1.5,1.1,0.11,True,True,True,True,True,52,52,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$1.50; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152662,USD_CAD,momentum,WIN,4.8689,2026-05-14T10:55:42.045920-04:00,wick_scratch,39.4735,8.25,0.825,True,True,True,True,True,91,91,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152704,NZD_USD,momentum,LOSS,-7.0,2026-05-14T11:15:56.411370-04:00,wick_scratch,0.0,1.25,0.125,True,True,True,True,True,48,48,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +1.25 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152690,EUR_USD,momentum,WIN,6.75,2026-05-14T11:18:54.985490-04:00,wick_scratch,18.75,3.25,0.325,True,True,True,True,True,61,61,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152682,USD_CAD,momentum,WIN,22.7084,2026-05-14T11:27:35.322301-04:00,wick_scratch,49.7243,10.25,1.025,True,True,True,True,True,97,97,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152798,GBP_USD,momentum,LOSS,-50.5,2026-05-14T12:59:41.019828-04:00,oco_sl,-0.5,0.8,0.08,True,True,True,True,True,56,56,0,0,0,0,False,small_pip_green_not_enough_for_lock,Trade only reached about +0.80 pips; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152826,GBP_USD,legacy,WIN,51.0,2026-05-14T19:29:40.904384-04:00,mid_exit,74.0,15.8,1.58,True,True,True,True,True,397,397,72,2,3,5,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152867,USD_JPY,momentum,WIN,20.444,2026-05-15T01:51:26.777040-04:00,mid_exit,28.0825,18.8,1.88,True,True,True,True,True,1133,1133,223,5,7,12,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152899,USD_JPY,momentum,LOSS,-16.0892,2026-05-15T02:33:06.098033-04:00,oco_sl,9.2032,6.8,0.68,True,True,True,True,True,155,155,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$9.20, then closed at $-16.09; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152917,AUD_USD,momentum,LOSS,-52.0,2026-05-15T03:10:30.121653-04:00,oco_sl,2.08,1.1,0.11,True,True,True,True,True,36,36,0,0,0,0,False,small_green_not_enough_for_lock,Trade only reached about +$2.08; likely below meaningful lock threshold.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152937,NZD_USD,momentum,WIN,24.99,2026-05-15T04:03:08.056329-04:00,mid_exit,27.54,6.6,0.66,True,True,True,True,True,187,187,1,1,2,3,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152959,NZD_USD,momentum,WIN,15.3,2026-05-15T04:43:07.773642-04:00,mid_exit,22.95,5.7,0.57,True,True,True,True,True,135,135,4,0,1,1,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152909,EUR_USD,momentum,WIN,12.5,2026-05-15T04:43:41.783845-04:00,mid_exit,21.75,9.4,0.94,True,True,True,True,True,465,465,87,1,2,3,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152987,AUD_USD,momentum,WIN,26.0,2026-05-15T05:05:09.811650-04:00,mid_exit,30.16,6.5,0.65,True,True,True,True,True,77,77,1,1,2,3,True,winner_with_secondary_protection,Winning trade had SL/TP and some trailing or lock evidence.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
152997,EUR_USD,momentum,WIN,70.98,2026-05-15T05:08:52.489295-04:00,profit_harvest_close,61.62,8.7,0.87,True,True,True,True,True,90,90,0,0,0,0,False,winner_static_sl_tp_only,Winning trade had SL/TP but no logged trailing/green-lock engagement.,/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
153019,GBP_USD,momentum,LOSS,-53.53,2026-05-15T05:31:29.154300-04:00,oco_sl,18.02,4.35,0.435,True,True,True,True,True,69,69,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$18.02, then closed at $-53.53; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
153029,EUR_USD,momentum,LOSS,-54.06,2026-05-15T05:56:15.878197-04:00,oco_sl,5.3,1.75,0.175,True,True,True,True,True,147,147,0,0,0,0,False,edge_present_but_no_trailing_or_lock,"Trade reached about +$5.30, then closed at $-54.06; no green-lock, stop update, or locked trailing sample was logged.",/home/rfing/READ_ONLY_LEGACY/WSL_LEGACY_READ_ONLY/archived_20260530_oanda_legacy_batch1/may_6_oad_bot_CONTAMINATED_51926_20260519_061150/logs/narration.jsonl
